,Unnamed: 0,index,maxAutoCorrelation,numberofTxns,stDevEosSent,numActiveDays,maxTxnsDay,minTxnsDay,avgTxnsPerActiveDays,numTxnsWeekdays,numTxnsWeekends,numActiveDaysWeekdays,numActiveWeekends,numActiveHours,maxTxnsHour,minTxnsHour,txnsPerActiveHour,numActiveHoursWeekdays,numActiveHoursWeekends,label,pred_y
999,999,octalmage.tp,0.06501886812558216,80,0.15946688527716346,2,79.0,0.0,40.0,0.0,1.0,0,1,3,75.0,0.0,26.66666666666667,0,1,,0.0
1000,1000,geytgobtguge,0.9995411416868204,34,0.5086790002147873,1,34.0,0.0,34.0,0.0,34.0,0,1,2,33.0,0.0,17.0,0,2,,0.0
1001,1001,cdlyxfkl5555,0.27495797837090297,85,3.5878352718200803,10,17.0,0.0,8.5,48.0,31.0,7,2,19,14.0,0.0,4.473684210526316,15,3,0.0,0.0
1002,1002,eosvipuser12,0.0,31,2.7755575615628914e-17,1,31.0,0.0,31.0,0.0,31.0,0,1,1,31.0,0.0,31.0,0,1,,0.0
1003,1003,gqydgmrrg4ge,0.1809414469010532,145,1.1102230246251563e-16,14,33.0,0.0,10.357142857142858,78.0,54.0,9,3,16,33.0,0.0,9.0625,10,4,0.0,0.0
1004,1004,gi2tgmjrgege,0.7659218471883584,56,2.75788831473982,2,47.0,0.0,28.0,0.0,56.0,0,2,4,42.0,0.0,14.0,0,4,,0.0
1005,1005,eosbettingyo,0.05949775960021768,53,0.29905939942744225,3,49.0,0.0,17.666666666666668,49.0,4.0,1,2,3,49.0,0.0,17.666666666666668,1,2,,0.0
1006,1006,guma3debacue,0.2716554402643328,89,27.859278101583524,2,61.0,0.0,44.5,89.0,0.0,2,0,3,42.0,0.0,29.66666666666667,3,0,,0.0
1007,1007,a21234512345,0.3579357675278305,154,0.5081034459320314,4,80.0,0.0,38.5,154.0,0.0,4,0,9,43.0,0.0,17.11111111111111,9,0,,0.0
1008,1008,ggggggggggio,0.3622805848698619,83,0.08378476458175282,5,57.0,0.0,16.6,81.0,1.0,3,1,6,36.0,0.0,13.833333333333336,4,1,,0.0
1009,1009,sunshine1212,0.4617477779828582,98,7.0198243131142375,2,95.0,0.0,49.0,98.0,0.0,2,0,5,45.0,0.0,19.6,5,0,,0.0
1010,1010,mingxiangtan,0.3716591137570293,71,0.7249075623919872,2,41.0,0.0,35.5,30.0,41.0,1,1,4,30.0,0.0,17.75,1,3,,0.0
1011,1011,hunanxiang11,0.281694040202779,84,0.7280070954776193,4,39.0,0.0,21.0,47.0,22.0,2,1,5,39.0,0.0,16.8,2,2,,0.0
1012,1012,cuizong11111,0.2618780929802997,170,0.1184983903355262,8,60.0,0.0,21.25,134.0,11.0,6,1,17,41.0,0.0,10.0,14,1,,0.0
1013,1013,g42tgmbshege,0.10454804893446697,111,1.3748643601335817,5,59.0,0.0,22.2,49.0,62.0,3,2,6,49.0,0.0,18.5,3,3,0.0,0.0
1014,1014,yanshiji1234,0.3223156975169629,125,17.424,2,121.0,0.0,62.5,125.0,0.0,2,0,5,54.0,0.0,25.0,5,0,,0.0
1015,1015,zhougong1234,0.4591613206070994,96,0.1285435237575196,3,80.0,0.0,32.0,96.0,0.0,3,0,9,34.0,0.0,10.666666666666666,9,0,,0.0
1016,1016,heytinzxgage,0.2985686759575009,127,16.961677427277124,9,47.0,0.0,14.111111111111109,104.0,4.0,7,1,21,36.0,0.0,6.047619047619048,19,1,,0.0
1017,1017,tt1234554321,0.4609501377920979,117,0.3767454516601743,2,95.0,0.0,58.5,117.0,0.0,2,0,7,42.0,0.0,16.714285714285715,7,0,,0.0
1018,1018,eosssjjlove5,0.4185024430813989,79,2.0231247491017,7,29.0,0.0,11.285714285714285,74.0,0.0,5,0,13,22.0,0.0,6.0769230769230775,10,0,,0.0
1019,1019,eosselfdrops,0.4058422684619622,47,49.53796414219657,2,31.0,0.0,23.5,47.0,0.0,2,0,2,31.0,0.0,23.5,2,0,,0.0
1020,1020,xxxxankoxxxx,0.4972555376830873,89,0.1526774136448914,2,46.0,0.0,44.5,89.0,0.0,2,0,2,46.0,0.0,44.5,2,0,,0.0
1021,1021,undiplomatic,0.2984913793103462,156,14.186274340704989,1,156.0,0.0,156.0,0.0,0.0,0,0,2,117.0,0.0,78.0,0,0,,0.0
1022,1022,suriyanvenka,0.20789618654202585,50,6.036762377301263,1,50.0,0.0,50.0,0.0,0.0,0,0,2,41.0,0.0,25.0,0,0,,0.0
1023,1023,paulingers12,0.8155202200224356,135,7.616686201315738,2,79.0,0.0,67.5,56.0,0.0,1,0,2,79.0,0.0,67.5,1,0,0.0,0.0
1024,1024,gu2tmmjvhege,0.4072291825633211,32,19.129049372514405,1,32.0,0.0,32.0,0.0,0.0,0,0,3,18.0,0.0,10.666666666666666,0,0,,0.0
1025,1025,lantallantal,0.7686890961445776,32,0.13898127894949558,2,17.0,0.0,16.0,15.0,0.0,1,0,3,17.0,0.0,10.666666666666666,2,0,,0.0
1026,1026,yeachan12345,0.2545122070209478,48,565.8366870374082,9,16.0,0.0,5.333333333333333,35.0,11.0,6,2,14,16.0,0.0,3.4285714285714284,9,4,,0.0
1027,1027,bidreamur1vx,0.4092284064620232,59,14.445691390871694,4,51.0,0.0,14.75,52.0,1.0,2,1,9,18.0,0.0,6.5555555555555545,7,1,,0.0
1028,1028,betdice.e,0.23778207976033314,134,4.631183589437294,3,68.0,0.0,44.66666666666666,112.0,22.0,2,1,4,68.0,0.0,33.5,3,1,,0.0
1029,1029,zengpaul1234,0.3561113299199147,60,13.756463990011712,7,27.0,0.0,8.571428571428571,18.0,13.0,3,2,9,25.0,0.0,6.666666666666668,3,2,0.0,0.0
1030,1030,weitian12345,0.2574317793884248,80,0.10335003077376173,7,28.0,0.0,11.428571428571427,67.0,7.0,5,1,13,28.0,0.0,6.153846153846153,10,2,,0.0
1031,1031,twittering41,0.9096674909200057,131,36.48222647950065,3,125.0,0.0,43.66666666666666,128.0,0.0,2,0,4,87.0,0.0,32.75,3,0,,0.0
1032,1032,altzook33p3r,0.1915723409387558,46,0.2987885116084404,3,34.0,0.0,15.333333333333336,41.0,5.0,2,1,3,34.0,0.0,15.333333333333336,2,1,,0.0
1033,1033,aaaa41324132,0.0,33,2.7852724298636047,1,33.0,0.0,33.0,33.0,0.0,1,0,1,33.0,0.0,33.0,1,0,,0.0
1034,1034,snegskyppyam,0.3763336062790838,91,7.726881276972862,4,61.0,0.0,22.75,26.0,4.0,2,1,5,36.0,0.0,18.2,2,1,,0.0
1035,1035,wangluarthur,0.3486945922972652,40,0.2341874249399399,4,18.0,0.0,10.0,40.0,0.0,4,0,4,18.0,0.0,10.0,4,0,,0.0
1036,1036,openwondfunq,0.07336347451226895,59,0.2506526958074489,2,54.0,0.0,29.5,59.0,0.0,2,0,4,53.0,0.0,14.75,4,0,,0.0
1037,1037,guodashen111,0.2743544447515252,123,53.53327349150678,2,108.0,0.0,61.5,123.0,0.0,2,0,4,75.0,0.0,30.75,4,0,,0.0
1038,1038,caishenyeeos,0.24869674701099384,63,5.551115123125783e-17,3,43.0,0.0,21.0,55.0,8.0,2,1,3,43.0,0.0,21.0,2,1,,0.0
1039,1039,gy3dgmrzhage,0.16703614363701924,56,0.31931120815801234,7,32.0,0.0,8.0,46.0,0.0,5,0,9,32.0,0.0,6.222222222222222,6,0,,0.0
1040,1040,g42doojxgege,0.3661038376818781,63,1.4186338660328743,3,27.0,0.0,21.0,27.0,20.0,1,1,7,14.0,0.0,9.0,2,3,,0.0
1041,1041,wangyuanzhen,0.6775089399414495,96,0.8705535585269231,2,69.0,0.0,48.0,0.0,27.0,0,1,7,36.0,0.0,13.714285714285715,0,2,,0.0
1042,1042,ge4tcnrxgyge,0.0,42,18.923187419230164,1,42.0,0.0,42.0,0.0,42.0,0,1,1,42.0,0.0,42.0,0,1,,0.0
1043,1043,ge3tkmrzgyge,0.3502628251775539,76,0.22522687853452225,5,48.0,0.0,15.2,51.0,4.0,3,1,6,48.0,0.0,12.666666666666664,3,1,,0.0
1044,1044,hyeonseokeos,0.08820825926126882,44,4.163336342344337e-17,2,26.0,0.0,22.0,0.0,44.0,0,2,3,26.0,0.0,14.666666666666664,0,3,,0.0
1045,1045,youjin112233,0.37821343546676944,111,7.699823134109435,3,56.0,0.0,37.0,63.0,48.0,2,1,4,56.0,0.0,27.75,2,2,,0.0
1046,1046,vitaminjelly,0.3809485670043921,40,0.4059537381278808,3,30.0,0.0,13.333333333333336,30.0,0.0,1,0,5,13.0,0.0,8.0,3,0,,0.0
1047,1047,bidreamoi11n,0.5257159566640309,175,4.564924736631826,2,172.0,0.0,87.5,172.0,0.0,1,0,5,96.0,0.0,35.0,4,0,,0.0
1048,1048,gyztaojugege,0.052146197324505324,41,0.01542574468374819,2,39.0,0.0,20.5,2.0,0.0,1,0,3,37.0,0.0,13.666666666666664,1,0,,0.0
1049,1049,tmvlsem12345,0.16519925857275392,116,40.24599784758918,2,99.0,0.0,58.0,116.0,0.0,2,0,2,99.0,0.0,58.0,2,0,,0.0
1050,1050,kimsangwook1,0.2551941411485203,68,9.226833700108225,3,44.0,0.0,22.66666666666667,68.0,0.0,3,0,4,38.0,0.0,17.0,4,0,,0.0
1051,1051,gi3dmnzyhege,0.25556531261260657,152,11.714630564045866,3,92.0,0.0,50.66666666666666,112.0,0.0,2,0,10,72.0,0.0,15.2,6,0,0.0,0.0
1052,1052,gizdmmrrgyge,0.4731779891264879,31,2.7755575615628914e-17,2,18.0,0.0,15.5,13.0,0.0,1,0,2,18.0,0.0,15.5,1,0,1.0,0.0
1053,1053,xiangtanming,0.0,39,0.3346129285694321,1,39.0,0.0,39.0,0.0,0.0,0,0,1,39.0,0.0,39.0,0,0,,0.0
1054,1054,guzdkobqhage,0.06849692182667873,76,2.4453218933687166,2,71.0,0.0,38.0,76.0,0.0,2,0,2,71.0,0.0,38.0,2,0,,0.0
1055,1055,motoboy12345,0.0,98,1.3877787807814454e-17,1,98.0,0.0,98.0,98.0,0.0,1,0,1,98.0,0.0,98.0,1,0,,0.0
1056,1056,zengmiao1314,0.0,73,1.3877787807814454e-17,1,73.0,0.0,73.0,73.0,0.0,1,0,1,73.0,0.0,73.0,1,0,,0.0
1057,1057,eosbmshabile,0.0,61,0.0,1,61.0,0.0,61.0,61.0,0.0,1,0,1,61.0,0.0,61.0,1,0,,0.0
1058,1058,praabc123abc,0.011412120033489771,79,4.163336342344337e-17,2,78.0,0.0,39.5,79.0,0.0,2,0,2,78.0,0.0,39.5,2,0,0.0,0.0
1059,1059,bidream3idxx,0.3374450415241817,36,4.697786138957003,1,36.0,0.0,36.0,36.0,0.0,1,0,3,20.0,0.0,12.0,3,0,0.0,0.0
1060,1060,gu4donzwguge,0.3028158653311559,58,0.0,3,50.0,0.0,19.33333333333333,50.0,2.0,1,1,4,37.0,0.0,14.5,2,1,0.0,0.0
1061,1061,marlon123451,0.3461086737837786,188,1.3021914313058622,2,95.0,0.0,94.0,0.0,93.0,0,1,5,66.0,0.0,37.6,0,3,,0.0
1062,1062,helloworldzc,0.35072366024814083,87,281.6322030691928,4,36.0,0.0,21.75,46.0,16.0,2,1,10,25.0,0.0,8.7,7,2,,0.0
1063,1063,xxxduozokker,0.44264722879010737,37,0.12192964609772487,2,23.0,0.0,18.5,14.0,23.0,1,1,2,23.0,0.0,18.5,1,1,,0.0
1064,1064,marekvrba555,0.0,78,0.0,1,78.0,0.0,78.0,0.0,78.0,0,1,1,78.0,0.0,78.0,0,1,,0.0
1065,1065,gu3dqmzqgege,0.04963743185306755,42,12.017387252305806,2,41.0,0.0,21.0,0.0,0.0,0,0,3,39.0,0.0,14.0,0,0,,0.0
1066,1066,ha2tqmjsgqge,0.4958076256011706,169,2.8944385617463912,1,169.0,0.0,169.0,169.0,0.0,1,0,2,89.0,0.0,84.5,2,0,,0.0
1067,1067,bananaspiers,0.0,58,0.2611229522562235,1,58.0,0.0,58.0,58.0,0.0,1,0,1,58.0,0.0,58.0,1,0,,0.0
1068,1068,hm2denbrg4gu,0.0,135,2.7755575615628914e-17,1,135.0,0.0,135.0,135.0,0.0,1,0,1,135.0,0.0,135.0,1,0,,0.0
1069,1069,dongjh311eos,0.4560409431548135,80,13.014050414810756,1,80.0,0.0,80.0,80.0,0.0,1,0,3,45.0,0.0,26.66666666666667,3,0,0.0,0.0
1070,1070,gi3temzrgugp,0.4907640254038115,101,0.0,1,101.0,0.0,101.0,101.0,0.0,1,0,2,55.0,0.0,50.5,2,0,,0.0
1071,1071,szdavidcheng,0.4295826371679455,74,1.2316765107068606,2,40.0,0.0,37.0,74.0,0.0,2,0,7,28.0,0.0,10.571428571428571,7,0,,0.0
1072,1072,ge4taobqhege,0.0,76,2.7755575615628914e-17,1,76.0,0.0,76.0,76.0,0.0,1,0,1,76.0,0.0,76.0,1,0,,0.0
1073,1073,myhappyended,0.2464295516511612,41,1.3877787807814454e-17,2,40.0,0.0,20.5,41.0,0.0,2,0,5,30.0,0.0,8.2,5,0,0.0,0.0
1074,1074,lzdhyclnj123,0.4765270738863703,45,0.22449944320643653,2,24.0,0.0,22.5,45.0,0.0,2,0,5,24.0,0.0,9.0,5,0,,0.0
1075,1075,fanddan12345,0.38883032653652505,125,1.3465478006467353,2,119.0,0.0,62.5,125.0,0.0,2,0,7,55.0,0.0,17.857142857142858,7,0,,0.0
1076,1076,q12345123452,0.32895436682861595,103,0.40983688696647497,2,77.0,0.0,51.5,77.0,26.0,1,1,3,67.0,0.0,34.333333333333336,2,1,,0.0
1077,1077,goodbye13145,0.04724418986829674,43,2.7755575615628914e-17,1,43.0,0.0,43.0,0.0,0.0,0,0,2,41.0,0.0,21.5,0,0,,0.0
1078,1078,bidreammxr23,0.4466460858297125,54,0.2772523224028571,1,54.0,0.0,54.0,54.0,0.0,1,0,3,32.0,0.0,18.0,3,0,,0.0
1079,1079,fuziondeveos,0.09755479031526124,77,0.7504799166529215,1,77.0,0.0,77.0,0.0,77.0,0,1,2,70.0,0.0,38.5,0,2,0.0,0.0
1080,1080,bobo12341234,0.33515630809817915,43,0.4671004190902983,1,43.0,0.0,43.0,43.0,0.0,1,0,2,31.0,0.0,21.5,2,0,0.0,0.0
1081,1081,bidream121cx,0.0,42,0.14539170190945214,1,42.0,0.0,42.0,42.0,0.0,1,0,1,42.0,0.0,42.0,1,0,,0.0
1082,1082,eosnicecoin3,0.3424901399376516,114,15.457589934383789,1,114.0,0.0,114.0,114.0,0.0,1,0,3,82.0,0.0,38.0,3,0,,0.0
1083,1083,ggu345srahdg,0.0,66,10.19828944248989,1,66.0,0.0,66.0,66.0,0.0,1,0,1,66.0,0.0,66.0,1,0,,0.0
1084,1084,h4nne5eos231,0.18505562541278384,37,0.1954762235695381,1,37.0,0.0,37.0,37.0,0.0,1,0,2,31.0,0.0,18.5,2,0,0.0,0.0
